left-id,left-name,right-id,right-name,sequence
DB13345,Dihydroergocristine,DBMET02090,8'-hydroxy-dihydroergocristine,1
DB13746,Bioallethrin,DBMET02076,M1 (Bioallethrin),1
DBMET02076,M1 (Bioallethrin),DBMET02077,M2 (Bioallethrin),2
DBMET02077,M2 (Bioallethrin),DBMET02078,M3 (Bioallethrin),3
DBMET02078,M3 (Bioallethrin),DBMET02079,M4 (Bioallethrin),4
DBMET02078,M3 (Bioallethrin),DBMET02080,M5 (Bioallethrin),4
DBMET02078,M3 (Bioallethrin),DBMET02081,M6 (Bioallethrin),4
DBMET02078,M3 (Bioallethrin),DBMET02082,M7 (Bioallethrin),4
DBMET02078,M3 (Bioallethrin),DBMET02083,M8 (Bioallethrin),4
DBMET02083,M8 (Bioallethrin),DBMET02084,M9 (Bioallethrin),5
DB13747,Trolamine,DBMET02085,Glucuronide Conjugate (Trolamine),1
DB13751,Glycyrrhizic acid,DBMET02110,glycyrrhetinic acid,1
DB13751,Glycyrrhizic acid,DBMET00488,Glucuronic acid,1
DB13783,Acemetacin,DB00328,Indomethacin,1
DB13783,Acemetacin,DBMET01880,O-demethylated acemetacin,1
DB13783,Acemetacin,DBMET01881,des-4-chlorobenzoyl-indomethacin,1
DB13783,Acemetacin,DBMET01882,O-desmethyl-des-4-chlorobenzoyl,1
DB13813,Iodoform,DB05382,Iodine,1
DB13853,Anethole trithione,DBMET02057,4-Hydroxy-anethorithion (ATX),1
DB13854,Gamolenic acid,DB00154,Dihomo-gamma-linolenic acid,1
DB00154,Dihomo-gamma-linolenic acid,DBMET02086,Prostaglandin E1,2
DB00154,Dihomo-gamma-linolenic acid,DBMET02087,15-HETrE,2
DB00154,Dihomo-gamma-linolenic acid,DB04557,Arachidonic Acid,2
DB04557,Arachidonic Acid,DB00917,Dinoprostone,3
DB13872,Lormetazepam,DBMET01529,Lormetazepam glucuronide,1
DB13875,Harmaline,DBMET01677,Harmalol,1
DB13876,Brofaromine,DBMET01620,O-desmethyl-brofaromine,1
DB13882,Methyl nicotinate,DBMET00536,Methanol,1
DB13882,Methyl nicotinate,DB00627,Niacin,1
DB13928,Semaglutide,DBMET01886,U7 semaglutide,1
DB13928,Semaglutide,DBMET01885,P3 semaglutide,1
DBMET01886,U7 semaglutide,DBMET01887,U6 semaglutide,2
DB13931,Netarsudil,DBMET02043,Netarsudil-M1,1
DB13941,Piperaquine,DBMET01943,M1 (piperaquine),1
DB13941,Piperaquine,DBMET01944,Byproduct (piperaquine),1
DB13941,Piperaquine,DBMET01945,M4 (piperaquine),1
DB13941,Piperaquine,DBMET01946,M3 (piperaquine),1
DB13941,Piperaquine,DBMET01947,M2 (piperaquine),1
DBMET01947,M2 (piperaquine),DBMET01948,M5 (piperaquine),2
DB13943,Testosterone cypionate,DB00624,Testosterone,1
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,2
DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,3
DB13944,Testosterone enanthate,DB00624,Testosterone,1
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,2
DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,3
DB13946,Testosterone undecanoate,DB00624,Testosterone,1
DB00624,Testosterone,DBMET00558,Dihydrotestosterone,2
DBMET00558,Dihydrotestosterone,DBMET00593,3-alpha-Androstanediol glucuronide,3
DB13949,Ferric cation,DBMET02047,ferrous cation (Fe2+),1
DB13952,Estradiol acetate,DB00783,Estradiol,1
DB13953,Estradiol benzoate,DB00783,Estradiol,1
DB13954,Estradiol cypionate,DB00783,Estradiol,1
DB13955,Estradiol dienanthate,DB00783,Estradiol,1
DB13956,Estradiol valerate,DB00783,Estradiol,1
DB13960,Bronopol,DBMET00531,Formaldehyde,1
DB13960,Bronopol,DBMET02073,Bromonitroethanol,1
DBMET02073,Bromonitroethanol,DBMET00531,Formaldehyde,2
DBMET02073,Bromonitroethanol,DBMET02074,Bromonitromethane,2
DBMET02073,Bromonitroethanol,DB12529,Nitrite,2
DBMET02073,Bromonitroethanol,DBMET02075,2-bromoethanol,2
DB13966,Isopropyl myristate,DB02325,Isopropyl Alcohol,1
DB13966,Isopropyl myristate,DB08231,Myristic acid,1
DB14001,alpha-Tocopherol succinate,DBMET02034,13'-hydroxychromanol,1
DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,2
DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,3
DBMET02036,CDMDHC,DBMET02038,CDMHHC,4
DBMET02038,CDMHHC,DBMET02039,CMBHC,5
DBMET02039,CMBHC,DBMET02040,CEHC,6
DB14002,D-alpha-Tocopherol acetate,DBMET02034,13'-hydroxychromanol,1
DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,2
DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,3
DBMET02036,CDMDHC,DBMET02037,CDMOHC,4
DBMET02037,CDMOHC,DBMET02038,CDMHHC,5
DBMET02038,CDMHHC,DBMET02039,CMBHC,6
DBMET02039,CMBHC,DBMET02040,CEHC,7
DB14003,alpha-Tocopherol acetate,DBMET02034,13'-hydroxychromanol,1
DBMET02034,13'-hydroxychromanol,DBMET02035,13'-carboxychromanol,2
DBMET02035,13'-carboxychromanol,DBMET02036,CDMDHC,3
DBMET02036,CDMDHC,DBMET02037,CDMOHC,4
DBMET02037,CDMOHC,DBMET02038,CDMHHC,5
DBMET02038,CDMHHC,DBMET02039,CMBHC,6
DBMET02039,CMBHC,DBMET02040,CEHC,7
DB14009,Medical Cannabis,DBMET02063,11-hydroxy-THC,1
DBMET02063,11-hydroxy-THC,DBMET02064,11-Nor-9-carboxy-THC (THC-COOH),2
DB14186,Cinnamyl alcohol,DBMET01630,Cinnamaldehyde,1
DB14187,Hydroxycitronellal,DBMET02122,7-hydroxycitronellol,1
DB14187,Hydroxycitronellal,DBMET02123,7-hydroxycitronellylic acid,1
