approved,country,dosage-form,dpd-id,ema-product-code,ema-product-number,ended-marketing-on,fda-application-number,generic,labeller,name,ncd-id,ncd-product-code,over-the-counter,route,source,started-marketing-on,strngth
True,Canada,Solution,02444631,,,,,False,Alexion Pharma Gmbh,Strensiq,,,False,Subcutaneous,DPD,2016-06-01,40 mg
True,Canada,Solution,02278057,,,,,False,Fresenius Kabi,Voluven,,,False,Intravenous,DPD,2006-09-18,6 %
True,US,"Injection, solution",,,,2018-06-30,BLA125164,False,"Genentech, Inc.",Mircera,,0004-0405,False,Intravenous,FDA NDC,2014-10-24,200 ug/.3mL
True,Canada,"Kit; Powder, for solution",02432994,,,,,False,Octapharma Pharmazeutika Produktionsges M B H,Nuwiq,,,False,Intravenous,DPD,2015-12-22,
True,Canada,"Kit; Powder, for solution",02435233,,,,,False,Novo Nordisk,Zonovate,,,False,Intravenous,DPD,2018-03-23,3000 unit
True,Canada,Liquid,00797219,,,2001-06-12,,False,Bristol Labs Division Of Bristol Myers Squibb,Uromitexan Inj 100mg/ml,,,False,Intravenous; Oral,DPD,1989-12-31,100 mg
True,Canada,Solution,00887110,,,2013-11-08,,False,Bristol Myers Squibb,Pentaspan,,,False,Intravenous,DPD,1993-01-27,10 g
True,Canada,Solution,02440466,,,,,False,Hope Pharmaceuticals,"Sodium Nitrite Injection, USP",,,False,Intravenous,DPD,2016-07-20,30 mg
True,US,Suspension,,,,,NDA020744,False,Chiesi Pharmaceuticals Inc.,Curosurf,,10122-510,False,Endotracheal,FDA NDC,1999-11-18,80 mg/mL
True,US,Suspension,,,,2017-01-04,,False,Discovery Health,Surfaxin,,68628-500,False,Endotracheal,FDA NDC,2013-11-01,
False,US,Cream,,,,,,False,"Artesa Labs, Llc",Vytone,,57893-302,False,Topical,FDA NDC,2011-07-29,
True,Canada,Tablet,00014958,,,1999-04-12,,False,Lederle Cyanamid Canada Inc.,Temposil Tab 50mg,,,False,Oral,DPD,1959-12-31,50 mg
True,Canada,Liquid,02366029,,,2015-12-11,,False,Omega Laboratories Ltd,Paraldehyde Injection BP,,,False,Intramuscular; Intravenous,DPD,2012-02-08,100 %
True,EU,"Powder, for suspension",,EMEA/H/C/000664,EU/1/06/367/012,,,False,Biocodex,Diacomit,,,False,Oral,EMA,2007-01-04,500 mg
True,EU,Tablet,,EMEA/H/C/000988,EU/1/09/514/023,,,False,"Bial   Portela & Cª, S.A.",Zebinix,,,False,Oral,EMA,2009-04-21,200 mg
True,Canada,Cream,02354772,,,,,False,Sanofi Aventis,Zuacta,,,False,Topical,DPD,2011-08-24,0.075 %
True,Canada,Suspension,00855774,,,2003-07-14,,False,Schering Plough,Solganal Inj 50mg/ml,,,False,Intramuscular,DPD,1940-12-31,50 mg
True,US,Kit,,,,,BLA125499,False,Biogen,Plegridy Pen,,64406-012,False,,FDA NDC,2014-08-15,
True,Canada,Tablet,02374900,,,,,False,Bayer,Visanne,,,False,Oral,DPD,2011-10-25,2.00 mg
True,Canada,Tablet,00037117,,,1997-08-15,,False,Ayerst Laboratories,Colprone Tab 5mg,,,False,Oral,DPD,1969-12-31,5 mg
True,US,"Tablet, extended release",,,,,NDA019071,False,"Physicians Total Care, Inc.",Urocit-K,,54868-4779,False,Oral,FDA NDC,2003-04-17,10 meq/1
True,Canada,"Powder, for solution",00598534,,,2009-04-29,,False,Pharmascience Inc,Profasi Hp Inj 10000unit/vial USP,,,False,Intramuscular,DPD,1984-12-31,10000 unit
True,US,Tablet,,,,,NDA205422,False,"Otsuka Pharmaceutical Co., Ltd.",Rexulti,,59148-040,False,Oral,FDA NDC,2015-07-10,4 mg/1
True,Canada,Tablet,02232894,,,2007-09-25,,False,Pro Ma Systems,Women's Formula,,,True,Oral,DPD,1998-10-31,
True,Canada,Tablet,02241188,,,2005-08-15,,False,Wn Pharmaceuticals Ltd.,Zinc Chelate 20mg With Copper Chelate,,,True,Oral,DPD,1999-11-29,
True,Canada,Solution,00861979,,,1998-08-13,,False,David Bull Laboratories (Pty) Ltd.,Trace Elements Solution Inj,,,False,Intravenous,DPD,1991-12-31,
True,Canada,Solution,02459329,,,,,False,Guerbet,Dotarem,,,False,Intravenous,DPD,2017-09-22,376.9 mg
True,Canada,Solution,00131628,,,2010-01-12,,False,Tyco Healthcare,Vascoray,,,False,Intra-arterial; Intravenous,DPD,1986-12-18,
True,Canada,Solution,02079992,,,,,False,Liebel Flarsheim Company Llc,Optiray 350 (ultraject),,,False,Intravascular,DPD,1996-12-31,74 %
True,US,"Injection, solution",,,,2017-10-31,NDA020316,False,Guerbet,Oxilan,,67684-1001,False,Intravascular,FDA NDC,2002-03-18,350 mg/mL
True,Canada,Solution,00592358,,,2010-01-07,,False,Tyco Healthcare,Lymphazurin 1%,,,False,Subcutaneous,DPD,1983-12-31,10 mg
False,US,"Injection, powder, lyophilized, for solution",,,,,,False,Anazao Health Corporation,Mebrofenin,,51808-216,False,Intravenous,FDA NDC,2012-06-19,10 mg/1
True,US,"Injection, powder, for solution",,,,,NDA018035,False,Jubilant Draximage Inc,Technetium Tc 99m Medronate,,65174-660,False,Intravenous,FDA NDC,2004-02-27,25 mg/1
True,US,"Injection, powder, lyophilized, for solution",,,,,NDA018321,False,Mallinckrodt Nuclear Medicine Llc,Technescan HDP,,69945-091,False,Intravenous,FDA NDC,2015-10-13,3.15 mg/1
True,US,Gas,,,,,NDA205840,False,"Airgas East, Inc.",Tri-Med Medical,,25543-200,False,Respiratory (inhalation),FDA NDC,2010-04-22,1 L/L
True,Canada,Solution,02139537,,,,,False,Fresenius Kabi,"Protamine Sulfate Injection, USP",,,False,Intravenous,DPD,1989-12-31,10 mg
False,US,"Injection, powder, lyophilized, for solution",,,,,,False,Anazao Health Corporation,SIncalide,,51808-203,False,Intravenous,FDA NDC,2012-06-19,3 ug/1
True,EU,Capsule,,EMEA/H/C/002839,EU/1/15/1030/002,,,False,Sun Pharmaceutical Industries (Europe) B.V.,Odomzo,,,False,Oral,EMA,2015-08-14,200 mg
True,US,Granule,,,,,NDA208169,False,Wellstat Therapeutics,Xuriden,,69468-152,False,Oral,FDA NDC,2015-09-08,951 mg/g
True,US,Solution,,,,,part349,False,Cintas Corporation,Xpect First aid Buffered Eyewash,,42961-091,True,Cutaneous; Irrigation; Ophthalmic; Topical,FDA NDC,2014-07-15,985.77 g/1000mL
False,US,"Capsule, gelatin coated",,,,2017-11-10,,False,Virtus Pharmaceuticals,VP-HEME One,,76439-240,False,Oral,FDA NDC,2013-03-01,
False,,,,,,,,False,,,,,False,,,,
True,EU,"Injection, solution",,EMEA/H/C/002553,EU/1/13/906/001,,,False,Life Radiopharma Berlin Gmb H,Neuraceq,,,False,Intravenous,EMA,2014-02-20,300 MBq/ml
True,EU,"Injection, solution",,EMEA/H/C/002422,EU/1/12/805/004,,,False,Eli Lilly Nederland B.V.,Amyvid,,,False,Intravenous,EMA,2013-01-14,1900 MBq/ml
True,US,Solution,,,,,NDA203137,False,Medi Physics Inc.,Vizamyl,,17156-067,False,Intravenous,FDA NDC,2014-01-01,4.05 mCi/mL
True,Canada,Emulsion,02440687,,,,,False,Fresenius Kabi,Smofkabiven Electrolyte Free,,,False,Intravenous,DPD,2015-09-15,
False,US,"Granule, for solution",,,,,,False,Healthland Llc,Yeti Pot- Schnoz Wash,,70708-786,True,Nasal,FDA NDC,2016-05-01,
True,Canada,Syrup,00412651,,,2006-07-27,,False,Duchesnay Inc.,Vito Bronches Sirop,,,True,Oral,DPD,1977-12-31,
True,Canada,Gas,02014440,,,,,False,"Praxair, Inc.","Oxygen USP, Helium USP, Medical Gas Mixture",,,False,Respiratory (inhalation),DPD,1993-12-31,
True,Canada,Solution,02078619,,,,,False,Bayer,Ultravist 370,,,False,Intravascular,DPD,1994-12-31,77 %
False,US,Gas,,,,,,False,"Roberts Oxygen Company, Inc.",Oxygen-Carbon Dioxide Mixture,,46123-026,False,Respiratory (inhalation),FDA NDC,1966-01-01,
True,US,"Injection, solution",,,,,NDA021670,False,D.O.R.C. Dutch Ophthalmic Research Center (International) B.V.,Visionblue,,68803-612,False,Intraocular; Ophthalmic,FDA NDC,2004-12-16,.3 mg/.5mL
False,,,,,,,,False,,,,,False,,,,
True,US,Injection,,,,2017-07-01,ANDA078098,True,Mallinckrodt,Technetium Tc 99m Sestamibi,,0019-9092,False,Intravenous,FDA NDC,2011-10-31,1 mg/mL
True,US,"Injection, powder, lyophilized, for solution",,,,,NDA208870,False,Jubilant Draximage Inc,Drax Exametazime,,65174-200,False,Intravenous,FDA NDC,2017-08-17,.5 mg/1
True,US,"Injection, powder, lyophilized, for solution",,,,,NDA018467,False,"Pharmalucence, Inc.",Kit for the Preparation of Technetium Tc99m Disofenin,,45567-0475,False,Intravenous,FDA NDC,1982-03-16,20 mg/10mL
True,US,"Injection, powder, lyophilized, for solution",,,,2017-07-01,,False,Mallinckrodt,Technescan PYP,,0019-9094,False,Intravenous,FDA NDC,2009-03-20,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,US,Kit,,,,,NDA208624,False,Abbvie,Viekira XR,,0074-0063,False,,FDA NDC,2016-07-22,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,US,"Injection, solution",,,,,BLA125293,False,"Horizon Pharma, Inc.",Krystexxa,,75987-080,False,Intravenous,FDA NDC,2010-09-14,8 mg/mL
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,US,Solution,,,,,BLA103980,False,Baxter Laboratories,TISSEEL Frozen,,0944-8402,False,Topical,FDA NDC,1998-05-01,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,US,"Injection, powder, for solution",,,,,BLA125495,False,Tjoapack Netherlands Bv,Ruconest,,69913-350,False,Intravenous,FDA NDC,2016-09-19,2100 U/1
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,US,Tablet,,,,,,False,Vilvet Pharmaceuticals Inc,Vilevev MB,,71186-000,False,Oral,FDA NDC,2011-05-01,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,US,Solution / drops,,,,,part349,False,"Alcon, Inc.",TEARS Naturale FORTE,,0065-0426,True,Ophthalmic,FDA NDC,2003-01-02,
True,EU,Capsule,,EMEA/H/C/001242,EU/1/11/669/005,,,False,Nordic Group Bv,Teysuno,,,False,Oral,EMA,2011-03-14,
True,EU,Capsule,,EMEA/H/C/001242,EU/1/11/669/005,,,False,Nordic Group Bv,Teysuno,,,False,Oral,EMA,2011-03-14,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,US,"Powder, for suspension",,,,,NDA205739,False,"Relypsa, Inc.",Veltassa,,53436-252,False,Oral,FDA NDC,2015-10-23,25.2 g/1
True,US,Injection,,,,,BLA761025,False,Boehringer Ingelheim,Praxbind,,0597-0197,False,Intravenous,FDA NDC,2015-10-21,50 mg/mL
True,US,"Injection, solution",,,,,NDA208673,False,Sanofi Aventis,Soliqua 100/33,,0024-5761,False,Subcutaneous,FDA NDC,2016-11-21,
True,US,Kit,,,,,NDA202207,False,"Navidea Biopharmaceuticals, Inc.",Kit for the preparation of Lymphoseek (technetium Tc 99m tilmanocept),,52579-1600,False,,FDA NDC,2013-03-13,
True,EU,Granule,,EMEA/H/C/000560,EU/1/04/288/006,,,False,Les Laboratoires Servier,Protelos,,,False,Oral,EMA,2004-09-21,2 g
True,Canada,"Powder, for solution",02317966,,,,,False,Odan Laboratories Ltd,Purg-odan,,,False,Oral,DPD,2009-02-16,
True,US,"Injection, solution, concentrate",,,,,NDA020645,True,Oceanside Pharmaceuticals,Sodium Phenylacetate and Sodium Benzoate,,68682-001,False,Intravenous,FDA NDC,2017-03-15,
True,Canada,Tablet,02237773,,,,,False,Watkins Incorporated,Watkins Coq10,,,False,Oral,DPD,,60 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,02460904,,,,,False,Allergan Pharma Co.,Viberzi,,,False,Oral,DPD,2017-04-24,100 mg
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,US,Capsule,,,,,NDA050786,False,"Physicians Total Care, Inc.",Pylera,,54868-6151,False,Oral,FDA NDC,2010-08-18,
True,Canada,Solution,02245458,,,,,False,Sandoz Canada Incorporated,Sodium Aurothiomalate Injection BP,,,False,Intramuscular,DPD,2002-11-13,50 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,Capsule,02395517,,,,,False,Jamp Pharma Corporation,Wampole Activated Charcoal,,,True,Oral,DPD,2013-03-19,225 mg
False,,,,,,,,False,,,,,False,,,,
True,US,"Tablet, film coated",,,,,NDA206038,False,Vertex Pharmaceuticals Incorporated,Orkambi,,51167-700,False,Oral,FDA NDC,2016-10-03,
True,Canada,Tablet,00430897,,,2003-07-18,,False,Duchesnay Inc.,Spasmo Nil Tab,,,False,Oral,DPD,1978-12-31,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,US,"Powder, for solution",,,,,ANDA090685,True,"Aldi, Inc",Welby ClearLax,,64024-306,True,Oral,FDA NDC,2017-08-21,17 g/17g
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,US,"Injection, emulsion",,,,,,False,"Tesaro, Inc.",Varubi,,69656-102,False,Intravenous,FDA NDC,2017-10-25,1.8 mg/mL
True,EU,"Tablet, film coated",,EMEA/H/C/004062,EU/1/15/1058/016,,,False,Novartis Europharm Limited,Entresto,,,False,Oral,EMA,2015-11-19,
True,US,Solution,,,,2017-07-01,NDA016515,False,Mallinckrodt,Sodium Iodide I-131 Therapeutic,,0019-9451,False,Oral,FDA NDC,2011-08-22,25 mCi/mL
False,,,,,,,,False,,,,,False,,,,
True,US,Kit,,,,,NDA208624,False,Abbvie,Viekira XR,,0074-0063,False,,FDA NDC,2016-07-22,
True,US,Kit,,,,,NDA208624,False,Abbvie,Viekira XR,,0074-0063,False,,FDA NDC,2016-07-22,
False,,,,,,,,False,,,,,False,,,,
True,US,Tablet,,,,,NDA208464,False,Gilead Sciences,Vemlidy,,61958-2301,False,Oral,FDA NDC,2016-11-10,25 mg/1
True,Canada,Solution,02229868,,,,,False,Sandoz Canada Incorporated,Hyoscine Butylbromide Injection Sandoz Standard,,,False,Intramuscular; Intravenous; Subcutaneous,DPD,1997-08-25,20 mg
False,US,Patch,,,,,,False,"Home Aide Diganostics, Inc.",Remaxazon External Patch,,69379-285,False,Topical,FDA NDC,2015-03-09,
True,Canada,Solution,02453835,,,,,False,Sanofi Aventis,Praluent,,,False,Subcutaneous,DPD,2016-04-29,150 mg
True,Canada,Solution,02446057,,,,,False,Amgen,Repatha,,,False,Subcutaneous,DPD,2015-09-28,140 mg
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,Canada,"Powder, for solution",02389975,,,,,False,Novo Nordisk,Tretten,,,False,Intravenous,DPD,2013-01-30,15 mg
True,US,Tablet,,,,,part334,False,Target Corporation.,Up and Up Fiber Therapy,,11673-620,True,Oral,FDA NDC,2015-10-14,625 mg/1
True,Canada,Liquid,02019922,,,1999-08-12,,False,Pharmacia & Upjohn Inc,Atgam Sterile Solution IV 50mg/ml,,,False,Intravenous,DPD,1985-12-31,50 mg
True,Canada,Solution,00603740,,,2015-07-08,,False,Guerbet,Hexabrix 320,,,False,Intravascular,DPD,1983-12-31,
True,US,"Injection, solution",,,,2017-07-01,,False,Mallinckrodt,Ultra-Technekow V4,,0019-9190,False,Intravenous,FDA NDC,2014-06-10,19 Ci/1
True,US,Gas,,,,,NDA018327,False,Mallinckrodt Nuclear Medicine Llc,"Xenon, Xe-133",,69945-098,False,Respiratory (inhalation),FDA NDC,2015-07-01,10 mCi/mL
True,US,"Injection, solution",,,,2017-07-01,NDA018150,False,Mallinckrodt,THALLOUS CHLORIDE Tl 201,,0019-9120,False,Intravenous,FDA NDC,2012-02-29,1 mCi/mL
True,US,"Tablet, film coated",,,,2016-04-30,NDA020992,False,Teva Women's Health,Cenestin,,51285-444,False,Oral,FDA NDC,2000-03-20,1.25 mg/1
True,US,Tablet,,,,,NDA021443,False,"Physicians Total Care, Inc.",Enjuvia,,54868-6165,False,Oral,FDA NDC,2010-09-03,.9 mg/1
False,,,,,,,,False,,,,,False,,,,
True,US,"Injection, suspension",,,,,ANDA060101,True,Pfizer Laboratories Div Pfizer Inc.,Penicillin G Procaine,,60793-131,False,Intramuscular,FDA NDC,1948-04-26,1200000 [iU]/2mL
True,US,Kit,,,,,part352,False,Zo Skin Health Inc,Zo Skin Health Sunsmart Triple Protection Program Natural Melanin and Antioxidant Defenders With Sunscreen Plus Primer SPF 30,,42851-157,True,,FDA NDC,2014-05-01,
True,Canada,Solution / drops,00042641,,,2009-04-24,,False,"Alcon, Inc.",Zincfrin A,,,True,Ophthalmic,DPD,1969-12-31,
True,Canada,Suspension,00009938,,,1998-04-21,,False,"Merck Frosst Canada & Cie, Merck Frosst Canada & Co.",Megacillin 500 Sus,,,False,Oral,DPD,1961-12-31,500000 unit
True,US,"Injection, powder, for solution",,,,2018-03-09,ANDA062901,True,Roerig,Unasyn,,0049-0032,False,Intramuscular; Intravenous,FDA NDC,1991-11-22,
True,Canada,"Paste, dentifrice",02246800,,,2003-07-30,,False,"Discus Dental, Llc",Zoom Whitening Toothpaste,,,True,Dental,DPD,2002-12-01,0.243 %
False,US,Injection,,,,,,False,Children's Hospital Of Michigan,AmmoniaN 13 N 13,,76167-003,False,Intravenous,FDA NDC,2012-01-30,37.5 mCi/mL
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,Canada,"Kit; Powder, for solution",02459078,,,,,False,Shire Pharma Canada Ulc,Adynovate,,,False,Intravenous,DPD,,2000 unit
True,EU,"Tablet, film coated",,EMEA/H/C/004124,EU/1/16/1086/004,,,False,Astra Zeneca Ab,Tagrisso,,,False,Oral,EMA,2016-02-02,80 mg
True,US,"Injection, solution, concentrate",,,,,BLA761036,False,"Janssen Biotech, Inc.",Darzalex,,57894-502,False,Intravenous,FDA NDC,2015-11-16,100 mg/5mL
False,,,,,,,,False,,,,,False,,,,
True,Canada,Capsule,01973746,,,1999-07-30,,False,Bracco Imaging S.P.A.,Oragrafin Sodium 0.5gm,,,False,Oral,DPD,1969-12-31,500 mg
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Gas,00572837,,,,,False,Air Liquide Canada Inc.,Medical Air 100%,,,False,Respiratory (inhalation),DPD,1911-12-31,100 %
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Liquid,00775002,,,2001-10-12,,False,Astra Zeneca,Xylocaine - Mpf 5% With Glucose 7.5%,,,False,Intraspinal,DPD,1988-12-31,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,02472112,,,,,False,"Taiho Pharma Canada, Inc.",Lonsurf,,,False,Oral,DPD,2018-03-22,
False,,,,,,,,False,,,,,False,,,,
True,US,Ointment,,,,,part333B,False,"Win Co Foods, Llc,",WinCo Maximum Strength Triple Antibiotic,,67091-272,True,Topical,FDA NDC,2015-02-10,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,US,Tablet,,,,,,False,"Avion Pharmaceuticals, Llc",Niferex,,75854-321,False,Oral,FDA NDC,2017-01-23,
True,US,Kit,,,,,part358,False,"Weeks & Leo Co., Inc.",Weeks and Leo Complete Lice Treatment,,11383-255,True,Topical,FDA NDC,2010-10-28,
False,,,,,,,,False,,,,,False,,,,
True,US,Solution,,,,,NDA019261,False,Akorn,Paremyd,,17478-704,False,Ophthalmic,FDA NDC,1992-01-30,
True,US,Cream,,,,,part333D,False,Zo Skin Health Inc,Zo Skin Health Offects Sulfur Masque Acne Treatment,,42851-073,True,Topical,FDA NDC,2015-05-01,100 mg/g
False,,,,,,,,False,,,,,False,,,,
True,US,Liquid,,,,,part347,False,Yozum Korea,Yozum Well Being Hair Color,,69525-2001,True,Topical,FDA NDC,2014-12-08,.2 g/100g
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Gel,00857645,,,1996-09-09,,False,"Zila, Inc.",Zilactin Medicated Gel 7%,,,True,Topical,DPD,1991-12-31,7 %
False,,,,,,,,False,,,,,False,,,,
True,US,Kit,,,,2017-11-22,ANDA040811,True,Pulsion Medical Systems Se,Indocyanine Green,,25431-424,False,,FDA NDC,2008-01-01,
True,Canada,"Powder, for solution",00759910,,,1997-07-23,,False,Iolab Pharmaceuticals,Catarase Pws 300units/2ml,,,False,Ophthalmic,DPD,1988-12-31,300 unit
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,00287733,,,2008-04-02,,False,Neolab Inc,Neo Estrone Tab 1.25mg,,,False,Oral,DPD,1974-12-31,1.25 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,Tablet,02223090,,,,,False,Pfizer,Ovrette Tablets,,,False,Oral,DPD,,0.075 mg
False,,,,,,,,False,,,,,False,,,,
True,Canada,Paste,02046881,,,2008-07-17,,False,Medicap Laboratories Inc.,Ziroxide Medium Fine Paste 1.23% Fluoride,,,True,Dental,DPD,1994-12-31,
True,Canada,Solution,00285528,,,,,False,Baxter Laboratories,Travasol E,,,False,Intravenous,DPD,1974-12-31,
True,US,Kit,,,,,NDA017858,False,"Pharmalucence, Inc.",Kit for the Prepartion of Technetium Tc99m Sulfur Colloid,,45567-0030,False,,FDA NDC,1978-04-19,
False,US,Injection,,,,,,False,Children's Hospital Of Michigan,Sodium FluorideF 18 F 18,,76167-002,False,Intravenous,FDA NDC,2012-06-12,200 mg/mL
False,,,,,,,,False,,,,,False,,,,
False,,,,,,,,False,,,,,False,,,,
True,Canada,Solution,02398621,,,,,False,Baxter Laboratories,Vivia Acid,,,False,Hemodialysis,DPD,,
True,US,"Injection, solution",,,,2016-12-24,,False,Baxter Laboratories,Plasma-lyte 56 and Dextrose,,0338-0147,False,Intravenous,FDA NDC,1979-02-01,
False,US,Tablet,,,,2015-12-29,,False,Westminster,Uralgic,,69367-103,False,Oral,FDA NDC,2015-01-22,
True,Canada,Solution,00285528,,,,,False,Baxter Laboratories,Travasol E,,,False,Intravenous,DPD,1974-12-31,
True,Canada,Capsule,00647705,,,2010-01-07,,False,Tyco Healthcare,Perchloracap Capsule 200mg,,,False,Oral,DPD,1989-12-31,200 mg
True,Canada,Powder,01958461,,,1997-07-15,,False,Endovations Inc.,Xylo-tol Pwr 25gm/pck,,,False,Oral,DPD,1988-12-31,25 g
True,US,"Capsule, gelatin coated",,,,2017-07-01,ANDA071910,True,Mallinckrodt,Sodium Iodide I 123,,0019-9602,False,Oral,FDA NDC,2007-04-11,200 uCi/1
