drugbank-id,kind,source,value
APRD00955,Melting Point,"Hester, J.B. Jr.; U.S. Patent 3,701,782; October 31, 1972; assigned to The Upjohn Co.",228-229
APRD00955,logP,,4.7
DB07774,Water Solubility,,11.7 mg/L
DB07774,Melting Point,PhysProp,252-254 °C
DB07774,logP,"HANSCH,C ET AL. (1995)",3.03
APRD00016,Water Solubility,,0.5 mg/mL
APRD00016,Melting Point,,130.14 °C
APRD00016,logP,,2.4
APRD00419,logP,,8.9
APRD00901,Water Solubility,,Low (146 mg/L)
APRD00901,Melting Point,"Davis, C.S. and Snyder, H.R. Jr.; US. Patent 3,415,821; December 10, 1968; assigned to
The Norwich Pharmacal Company.",279-280 °C
APRD00901,logP,"JANSEN,ACA ET AL. (1991)",1.70
APRD01218,logP,,2.6
APRD00493,Water Solubility,'MSDS',Soluble
APRD00493,Melting Point,Medical toxicology of drug abuse. (2012),92.5ºC
APRD00493,logP,Medical toxicology of drug abuse. (2012),3.120
APRD00493,pKa,Ketamine monograph,7.5
APRD00442,Water Solubility,,insoluble
APRD00442,Melting Point,PhysProp,226°C
APRD00442,logP,,1.9
APRD00329,Water Solubility,MERCK INDEX (1996),2E+005 mg/L
APRD00329,logP,,-3.03
APRD00675,Water Solubility,,Moderate
APRD00675,logP,,2.8
APRD00068,Water Solubility,,> 200 mg/mL
APRD00068,logP,,-13.2
APRD00745,Water Solubility,,>15 mg/mL
APRD00745,logP,,5.4
APRD00613,logP,,4
DB05526,Water Solubility,FDA label ,Insoluble
DB05526,Melting Point,FDA label ,216-217 °C
DB05526,logP,,3
APRD01169,Melting Point,PhysProp,256 dec °C
APRD01169,logP,,0.7
APRD00929,Melting Point,"Miescher, K. and Marxer, A.; U.S. Patent 2,411,664; November 26, 1946; assigned to Ciba
Pharmaceutical Products, Inc.",212-214
APRD00929,logP,,4.3
APRD00623,Water Solubility,,Insoluble
APRD00623,Melting Point,,349.84 °C
APRD00623,logP,,3.8
APRD00623,caco2 Permeability,"ADME Research, USCD",-6.26
APRD00665,Water Solubility,MERCK (1989),200 mg/L (at 25 °C)
APRD00665,Melting Point,PhysProp,147.25 °C
APRD00665,logP,"HANSCH,C ET AL. (1995)",2.62
APRD00665,logS,"ADME Research, USCD",-3.18
APRD00665,pKa,"EL TAYAR,N ET AL. (1985)",9.27 (at 25 °C)
APRD00674,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",89 mg/L (at 25 °C)
APRD00674,Melting Point,"Fried, J.; US. Patent 2,852.51 1; September 16, 1958; assigned to Olin Mathieson Chemical Corporation.
Muller, G., Bardoneschi, R. and Jolly, J.; U.S. Patent 3,007,923; November 7, 1961; assigned to Les Laboratories Francais de Chimiotherapie, France.",170-229
APRD00674,logP,"HANSCH,C ET AL. (1995)",1.83
APRD00674,logS,"ADME Research, USCD",-3.64
APRD00674,caco2 Permeability,"ADME Research, USCD",-4.75
EXPT01107,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",5000 mg/L (at 20 °C)
EXPT01107,Melting Point,"U.S. Patent 3,253,023.",284-285
EXPT01107,logP,SANGSTER (1993),-2.39
EXPT01107,logS,"ADME Research, USCD",-1.6
EXPT01107,pKa,"KORTUM,G ET AL (1961)",2.32 (at 25 °C)
APRD00219,Water Solubility,,Very slightly soluble
APRD00219,Melting Point,PhysProp,< 25 °C
APRD00219,Boiling Point,PhysProp,58.5 °C
APRD00219,logP,,2.4
APRD00710,logP,,4
APRD00638,logP,,4.5
APRD00718,Water Solubility,,0.295 mg/L
APRD00718,Melting Point,"Sprague, J.M. and Engelhardt, E.L.; US. Patent 2,951,082; August 30, 1960; assigned to
Merck & Co., Inc.
Schlapfer, R. and Spiegelberg, H.; US. Patent 3,115,502; December 24,1963; assigned to Hoffmann-LaRoche Inc.",153-154
APRD00718,logP,"HANSCH,C ET AL. (1995)",5.18
APRD00949,logP,,3
APRD00293,Water Solubility,,10 mg/mL (in base)
APRD00293,Melting Point,PhysProp,62 °C
APRD00293,Boiling Point,PhysProp,158.5 °C at 2.00E-02 mm Hg
APRD00293,logP,,3.4
DB07600,Water Solubility,,0.294 mg/L
DB07600,Melting Point,"Schindler, W. and Dietrich, H.; US. Patent 3,515,785; June 2,1970; assigned to Geigy Chemical Corp.",191.5-192
DB07600,Boiling Point,PhysProp,160-170 °C at 3.00E-01 mm Hg
DB07600,logP,"HANSCH,C ET AL. (1995)",5.19
APRD00866,Melting Point,PhysProp,179.5 °C
APRD00866,logP,,3
APRD00727,Water Solubility,,Slightly soluble
APRD00727,Melting Point,"Mauvernay, R.Y., Busch, N., Moleyre, J., Monteil, A. and Simond, J.; U.S. Patent 3,962,238;
June 8,1976; assigned to Centre Europeen de Recherches Mauvernay ""CERM"".",128
APRD00727,logP,,5.2
APRD00696,Water Solubility,,Substantial
APRD00696,Melting Point,,268-270 °C
APRD00258,Water Solubility,,0.942 mg/L
APRD00258,Melting Point,PhysProp,68 °C
APRD00258,Boiling Point,PhysProp,150-175 °C at 3.00E-01 mm Hg
APRD00258,logP,"HANSCH,C ET AL. (1995)",4.71
APRD00258,pKa,SANGSTER (1994),9.05
APRD00701,Water Solubility,'MSDS',Very slightly soluble in hot water
APRD00701,Melting Point,'MSDS',105-106 °C
APRD00701,Boiling Point,'MSDS',394.5ºC at 760 mmHg
APRD00701,logP,'MSDS',1.49
APRD00701,pKa,SANGSTER (1994),10.4
APRD00932,Water Solubility,FDA label ,Insoluble 
APRD00932,Melting Point,PhysProp,232 °C
APRD00932,logP,,2.4
DB01249,logP,,0.5
DB01250,Melting Point,,Sodium salt decomposes at 240 °C
DB01250,logP,,2.3
DB01250,caco2 Permeability,"ADME Research, USCD",-6.96
DB01251,Melting Point,"U.S. Patent 3,708,486.",180-182
DB01251,logP,,4.5
DB01252,logP,,2.9
DB01253,Water Solubility,"MEYLAN,WM et al. (1996)",2.68 mg/mL at 25 °C
DB01253,Melting Point,PhysProp,162 °C
DB01253,logP,,0.9
DB01253,pKa,MERCK INDEX (1996),6.8
DB01254,Melting Point,,280-286 °C
DB01254,logP,,1.8
DB01255,Water Solubility,,792 mg/mL (dimesylate salt)
DB01255,logP,,1.06
DB01256,logP,,5
DB01257,Molecular Weight,,148000.0
DB02584,logP,,5.4
DB01260,Water Solubility,,Practically insoluble
DB01260,Melting Point,"Bernstein, S. and Allen, G.R., Jr.; U.S. Patent 2,990,401; June 27, 1961; assigned to
American Cyanamid Company.
Diassi, P.A. and Principe, P.A.; U.S.Patent 3,549,498; December 22, 1970; assigned to
E.R. Squibb & Sons, inc.",257-260
DB01260,logP,,1.4
DB07214,logP,,1.5
DB01262,Water Solubility,,Sparingly soluble
DB01263,Water Solubility,,Insoluble
DB01263,logP,,5.5
EXPT00002,Water Solubility,,Approximately 0.15 mg/mL at 20 °C as ethanolate salt
EXPT00002,logP,,1.8
DB01265,Water Solubility,,Sparingly soluble in water (>20 mg/mL)
DB01265,logP,,-1.4
DB01267,Water Solubility,,Practically insoluble in water
DB01267,logP,,1.8
DB07417,Water Solubility,FDA label ,>25 mg/mL over pH of 1.2 to 6.8
DB07417,logP,FDA label ,5.2 
DB07417,pKa,FDA label ,8.95 
DB01270,Water Solubility,From MSDS.,Soluble in water.
DB01270,Melting Point,From MSDS.,Not applicable
DB01270,Boiling Point,From MSDS.,Approximately 100 degrees C
DB01270,Molecular Weight,,48349.611
DB01270,Molecular Formula,,C2158H3282N562O681S12
DB01271,Molecular Weight,,76000.0
DB01271,Molecular Formula,,C2654H4000N688O774S14
DB01272,Molecular Weight,,105270.802
DB01272,Molecular Formula,,C4435H6739N1175O1279S32
DB01273,logP,,0.9
DB01274,logP,,2.2
DB01275,Melting Point,"U.S. Patent 2,484,029.",172-173 °C
DB01275,logP,SANGSTER (1993),1.00
DB01276,Molecular Weight,,4186.6
DB01276,Molecular Formula,,C184H282N50O60S
DB01277,Molecular Weight,,7649.0
DB01277,Molecular Formula,,C331H518N94O101S7
DB01278,Molecular Weight,,3949.3896
DB01278,Molecular Formula,,C171H267N51O53S2
DB01279,Molecular Weight,,56012.6
DB01279,Molecular Formula,,C2534H3851N691O719S16
DB01280,Water Solubility,,Slightly soluble to soluble in water
DB01280,Melting Point,,209-217 °C (with decomposition)
DB01280,logP,,-1
DB01281,Molecular Weight,,92300.0
DB01281,Molecular Formula,,C3498H5458N922O1090S32
DB01282,logP,,-2
DB01283,logP,,3.9
DB09547,Water Solubility,,"Easily soluble in cold water, hot water."
DB09547,Molecular Weight,,4541.0658
DB09547,Molecular Formula,,C207H308N56O58S
DB01288,Melting Point,"Zeile, K., Thoma, O. and Mentrup, A,; U.S. Patent 3,341,593; September 12, 1967; assigned to Boehringer lngelheim GmbH, Germany.",222-223
DB01289,Melting Point,"PhysProp, U.S. Patent 3,668,215.",189 °C
DB01295,Melting Point,PhysProp,137-138 °C
DB01295,logP,"HANSCH,C ET AL. (1995)",3.00
EXPT01563,Melting Point,PhysProp,88 °C
DB01297,Melting Point,PhysProp,134-136 °C
DB01297,logP,"HANSCH,C ET AL. (1995)",0.79
DB01297,caco2 Permeability,"ADME Research, USCD",-6.05
DB01298,Water Solubility,MERCK INDEX (1996); pH 5,1750 mg/L (at 37 °C)
DB01298,Melting Point,PhysProp,166.5 °C
DB01299,Melting Point,PhysProp,190-194 °C
DB01299,logP,SANGSTER (1994),0.70
DB01301,Water Solubility,MERCK INDEX (1996),5.55E+005 mg/L
DB01303,Water Solubility,From Lexicomp.,Soluble in alcohol and water.
DB01306,Molecular Weight,,5825.8
DB01306,Molecular Formula,,C256H381N65O79S6
DB01307,Molecular Weight,,5916.9
DB01307,Molecular Formula,,C267H402N64O76S6
DB01309,Molecular Weight,,5823.0
DB01309,Molecular Formula,,C258H384N64O78S6
DB01321,Melting Point,PhysProp,131.5 °C
DB01324,Melting Point,PhysProp,214 °C
DB01324,logP,SANGSTER (1994),1.90
DB01325,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",150 mg/L (at 25 °C)
DB01325,Melting Point,PhysProp,251 °C
DB01326,Melting Point,"Greene, J.M. and Indelicato, J.M.; US. Patent 3,928,592; December 23,1975; assigned to Eli
Lilly & Co.",182-184
DB01326,logP,SANGSTER (1994),0.50
DB01327,logP,"HANSCH,C ET AL. (1995)",-0.58
DB01329,Melting Point,"Saikawa, I., Takano, S., Yoshida, C., Takashima, 0..Momonoi, K., Kuroda, S., Komatsu, M.,
Yasuda, T.and Kodama, Y.; British Patent 1,508,071; April 19,1978; assigned to Toyama Chemical Co., Ltd. and U.S. Patent 4,110,327; August 29,1978; also assigned to Toyama Chemical Co., Ltd.",188-190
DB01329,logP,"HANSCH,C ET AL. (1995)",-0.74
EXPT00897,Melting Point,"Christiansen, B.G. and Firestone, R.A.; US. Patent 3,775,410; November 27, 1973; assigned Hazen, G.C.; U.S. Patent 3,780,033; December 18, 1973; assigned  to Merck & Company, Inc.",165-167
EXPT00897,logP,SANGSTER (1993),-0.02
DB01332,Melting Point,"Takaya, T., Masugi, T., Takasugi, H. and Kochi, H.;U.S. Patent 4,166,115; assigned to Fuji-
sawa Pharmaceutical & ., Ltd.",277
DB01333,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",2.13E+004 mg/L
DB01333,Melting Point,PhysProp,140 °C
DB01337,Water Solubility,MERCK INDEX (1996),5E+005 mg/L
DB01337,Melting Point,PhysProp,215 °C
DB01339,Melting Point,PhysProp,228 °C
DB01340,Water Solubility,,Water (25 ºC) 0.5 g/100 mL 
DB01340,Melting Point,,98 ºC with decomposition 
DB01340,logP,,0.8
DB01345,Water Solubility,MSDS,110 g/l (20°C) (potassium sulfate)
DB01345,Melting Point,MSDS,1067 °C (potassium sulfate)
DB01345,Boiling Point,MSDS,1689 °C (potassium sulfate)
DB01351,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",603 mg/L (at 25 °C)
DB01351,Melting Point,PhysProp,157 °C
DB01351,logP,"HANSCH,C ET AL. (1995)",2.07
DB01351,logS,"ADME Research, USCD",-2.57
DB01351,pKa,SANGSTER (1994),7.84
DB01352,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",4080 mg/L (at 25 °C)
DB01352,Melting Point,PhysProp,141 °C
DB01352,logP,"HANSCH,C ET AL. (1995)",1.15
DB01352,pKa,"KORTUM,G ET AL (1961)",7.99 (at 25 °C)
DB01353,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",4880 mg/L (at 25 °C)
DB01353,Melting Point,PhysProp,128.5 °C
DB01353,logP,"HANSCH,C ET AL. (1995)",1.73
DB01353,logS,"ADME Research, USCD",-1.64
DB01353,pKa,SANGSTER (1994),7.86
DB01354,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",250 mg/L (at 25 °C)
DB01354,Melting Point,"U.S. Patent 2,501,551.",174
DB01354,logP,"HANSCH,C ET AL. (1995)",2.03
EXPT03301,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",435 mg/L (at 25 °C)
EXPT03301,Melting Point,PhysProp,146.5 °C
EXPT03301,logP,SANGSTER (1994),1.98
EXPT03301,logS,"ADME Research, USCD",-2.74
EXPT03301,pKa,SANGSTER (1994),8.2
DB01356,Water Solubility,International Labour Organization,Violent reaction
DB01356,Melting Point,International Labour Organization,180.5
DB01356,Boiling Point,International Labour Organization,1336
DB01357,Melting Point,PhysProp,150.5 °C
DB01359,Boiling Point,http://www.chemnet.com/cas/fr/38363-40-5/Penbutolol.html,438.2
DB01359,logP,"HANSCH,C ET AL. (1995)",4.15
DB01362,Melting Point,PhysProp,174-180 °C
DB01362,logP,"HANSCH,C & LEO,AJ (1985)",-3.05
DB01364,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",6.36E+004 mg/L (at 30 °C)
DB01364,Melting Point,PhysProp,34 °C
DB01364,Boiling Point,PhysProp,255 °C
DB01364,logP,"AVDEEF,A (1997)",1.13
DB01364,pKa,"PERRIN,DD (1965)",10.3 (at 0 °C)
DB01365,Melting Point,PhysProp,< 25 °C
DB11314,Melting Point,,2.375 g·cm −3
DB01373,Melting Point,MSDS,839°C
DB01373,Boiling Point,MSDS,1484°C
DB01375,logP,"YOKEL,RA & MCNAMARA,PJ (1988)",-1.85
DB01378,Melting Point,PhysProp,651 °C
DB01378,Boiling Point,PhysProp,1100 °C
DB01380,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",20 mg/L (at 25 °C)
DB01380,Melting Point,"Reichstein,T.; US. Patent 2,403,683; July 9, 1946.
Gallagher,T.F.; US. Patent 2,447,325; August 17,1948; assigned to Research Corporation.
Sarett, L.H.; U.S. Patent 2,541,104; February 13, 1951; assigned to Merck & Co., Inc. ",227-229
DB01380,logP,"HANSCH,C ET AL. (1995)",2.10
DB01382,Melting Point,"U.S. Patent 3,275,635.",220-223
DB01388,caco2 Permeability,"ADME Research, USCD",-4.87
DB01390,Water Solubility,MERCK INDEX (1996),1E+005 mg/L (at 25 °C)
DB01390,Melting Point,,Decomposes around 50 °C
DB01390,pKa,,6.3
DB01392,Melting Point,PhysProp,241 °C
DB01392,logP,"HANSCH,C ET AL. (1995)",2.73
DB08380,Melting Point,PhysProp,186 °C
DB01394,Water Solubility,"SEIDELL,A (1941)",4.5E+004 mg/L (at 25 °C)
DB01394,Melting Point,PhysProp,156 °C
DB01394,logP,"HANSCH,C ET AL. (1995)",1.30
DB01394,pKa,SANGSTER (1994),1.85
DB01396,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",3.9 mg/L (at 25 °C)
DB01396,Melting Point,PhysProp,255.5 °C
DB01396,logP,SANGSTER (1993),1.85
DB01399,Melting Point,PhysProp,147 °C
DB01403,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",20 mg/L (at 25 °C)
DB01403,logP,"HANSCH,C ET AL. (1995)",4.68
DB01403,logS,"ADME Research, USCD",-4.22
DB01403,pKa,SANGSTER (1994),9.19
DB01405,logP,BIOBYTE (1995),-0.20
DB01406,Melting Point,"Clinton, R. and Hanson, A.; US. Patent 3,135,743; June 2, 1964; assigned to Sterling Drug.",224.2-226.8
DB01406,logP,"PERRISSOUD,D & TESTA,B (1986)",0.51
DB01407,Melting Point,"Keck, J., Kruger, G., Machleidt, H., Noll, K., Engelhardt, G. and Eckenfels, A.; U S . Patent
3,536,712; October 27,1970: assigned to Boehringer lngelheim G.m.b.H. (Germany).",174-175.5
DB01412,Water Solubility,"YALKOWSKY,SH & HE,Y (2003)",330 mg/L (at 25 °C)
DB01412,Melting Point,PhysProp,357 °C
DB01412,logP,"HANSCH,C ET AL. (1995)",-0.78
DB01412,pKa,"KORTUM,G ET AL (1961)",9.9
DB01414,Melting Point,"Bickel, H., Bosshardt, R., Fechtig, B., Schenker, K. and Urech, J.; U.S. Patent 3,483,197;
December 9,1969; assigned to Ciba Corporation.",168-170
DB01414,logP,"HANSCH,C ET AL. (1995)",-0.45
DB01418,Water Solubility,MSDS,practically insoluble
DB01418,Melting Point,Merck Index 23,196-199
DB01418,logP,SANGSTER (1994),1.98
DB01419,Melting Point,"Giudicelli, D.P.R.L., Najer, H., Manory, P.M.J. and Dumas, A.P.F.; January 27,1976; assigned to Synthelabo US. Patent 3,935,229.",88-90
DBSALT001032,Water Solubility,"Yalkowsky, SH & Dannenfelser, RM. (1992)",1.48 mg/L (at 25ºC)
DBSALT001032,Melting Point,Elks. The Dictionary of Drugs. (1990),118-123 °C
DBSALT001032,logS,"ADME Research, USCD",-5.37
DB01422,Melting Point,PhysProp,180 °C
DB01422,logP,"HANSCH,C ET AL. (1995)",1.99
DB01424,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",5.44E+004 mg/L (at 30 °C)
DB01424,Melting Point,PhysProp,134.5 °C
DB01424,logP,"HANSCH,C ET AL. (1995)",1.00
DB01424,logS,"ADME Research, USCD",-0.63
DB01424,caco2 Permeability,"ADME Research, USCD",-4.44
DB01424,pKa,SANGSTER (1994),5
DB01425,Melting Point,"Bulteau, G., Acher, J., Collignon, C. and Monier, J.C.; U S . Patent 4,039,672; August 2,1977; assigned to Societe D'Etudes Scientifiques et lndustrielles de I'lle-de-France.",139 °C
DB01425,logP,"MANNHOLD,R ET AL. (1990)",1.79
DB01426,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",490 mg/L (at 30 °C)
DB01426,Melting Point,PhysProp,206 °C
DB01426,logP,"HANSCH,C ET AL. (1995)",1.81
DB01426,logS,"ADME Research, USCD",-2.82
DB01427,Melting Point,"Lesher,G.Y. and Opalka, C.J.; US. Patent 4,004,012; January 18,1977; assigned to Sterling
Drug Inc.
Lesher, G.Y. and Opalka, C.J.; U.S. Patent 4,107,315; August 15,1978; assigned to Sterling
Drug Inc.",294-297
DB01428,Melting Point,PhysProp,65.5 °C
DB01428,Boiling Point,PhysProp,155 °C at 5.00E+00 mm Hg
DB01428,logP,CHEM INSPECT TEST INST (1992),3.79
DB01429,Melting Point,"Vanhoof, P. and Clarebout, P.; British Patent 1,321,424; June 27, 1973; assigned to Manufacture de Produits Pharmaceutiques A. Christiaens, SA",120-121 °C
DB01429,logP,"HANSCH,C ET AL. (1995)",4.86
DB01431,Melting Point,PhysProp,80 °C
DB01432,Water Solubility,,Insoluble
DB01433,logP,"HANSCH,C ET AL. (1995)",4.27
DB01435,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",5.19E+004 mg/L (at 25 °C)
DB01435,Melting Point,PhysProp,114 °C
DB01435,Boiling Point,PhysProp,319 °C
DB01435,logP,"HANSCH,C ET AL. (1995)",0.38
DB01435,caco2 Permeability,"ADME Research, USCD",-4.55
DB01435,pKa,SANGSTER (1994),1.4
DB01436,Melting Point,PhysProp,136 °C
DB01437,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",999 mg/L (at 30 °C)
DB01437,Melting Point,"Hoffmann, K. and Tagmann, E.; U.S. Patent 2,673,205; March 23, 1954; assigned to Ciba Pharmaceutical Products, Inc.",78-81
DB01437,logP,"HANSCH,C ET AL. (1995)",1.90
DB01437,logS,"ADME Research, USCD",-2.34
DB01437,pKa,SANGSTER (1994),9.2
DB01438,Melting Point,PhysProp,139 °C
DB01441,Melting Point,,181 °C
DB01444,Melting Point,PhysProp,< 25 °C
DB01444,Boiling Point,PhysProp,157.5 °C at 3.00E+00 mm Hg
DB01445,Melting Point,PhysProp,146.5 °C
DB01446,Melting Point,PhysProp,98-100 °C
DB01452,Water Solubility,"SEIDELL,A (1941)",600 mg/L (at 25 °C)
DB01452,Melting Point,PhysProp,173 °C
DB01452,Boiling Point,PhysProp,272-274 °C at 1.20E+01 mm Hg
DB01452,logP,"AVDEEF,A ET AL. (1996)",1.58
DB01452,pKa,"AVDEEF,A ET AL. (1996)",7.95 (at 25 °C)
DB01459,Water Solubility,"Meijer, D. K. F., et al. ""Pharmacokinetics of the oral narcotic analgesic bezitramide and preliminary observations on its effect on experimentally induced pain."" European journal of clinical pharmacology 27.5 (1984): 615-618.",Poor water solubility 
DB01459,Melting Point,PhysProp,145-149 °C
DB01459,logP,SANGSTER (1993),4.80
DB01460,Melting Point,,169–171 °C
DB01463,logP,SANGSTER (1994),3.20
DB01464,Melting Point,PhysProp,28 °C
DB01464,Boiling Point,PhysProp,210 °C at 5.00E-01 mm Hg
DB01464,pKa,MERCK INDEX (1996),7.48
DB01465,logP,"HANSCH,C ET AL. (1995)",1.72
DB01466,Water Solubility,"SEIDELL,A (1941)",2610 mg/L (at 20 °C)
DB01466,Melting Point,PhysProp,199-201 °C
DB01467,logP,"HANSCH,C ET AL. (1995)",2.81
DB01471,Melting Point,PhysProp,164 °C
DB01477,Water Solubility,MERCK INDEX (1996); approx.,2.6E+005 mg/L
DB01477,Melting Point,PhysProp,260 °C
DB01482,Melting Point,"Kohlstaedt, E. and Klingler, K.H.; U.S. Patent 3,029,239; April 10, 1962; assigned to Chemiewerke Homburg.",227-229
DB01483,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",7460 mg/L (at 25 °C)
DB01483,Melting Point,PhysProp,190 °C
DB01483,Boiling Point,PhysProp,250 °C at 2.20E+01 mm Hg
DB01483,logP,"HANSCH,C ET AL. (1995)",0.65
DB01483,logS,"ADME Research, USCD",-1.39
DB01483,pKa,"KORTUM,G ET AL (1961)",8.14 (at 15 °C)
DB01484,logP,"HANSCH,C & LEO,AJ (1985)",2.58
DB01486,Water Solubility,BEILSTEIN,2E+004 mg/L (at 25 °C)
DB01486,Melting Point,,77.5-78 °C
DB01486,logP,SANGSTER (1994),0.83
DB01488,Melting Point,PhysProp,46 °C
DB01488,pKa,MERCK INDEX (1996),8.68
DB01489,Melting Point,"Ferrari, G. and Casagrande, C.; U.S. Patent 3,799,920; March 26,1974; assigned to Siphar SA.",173-174
DB01490,Melting Point,PhysProp,137 °C
DB01493,Melting Point,"Szpilfogel, S.A. and de Winter, M.S.; U.S. Patent 2,878,267; March 17, 1959; assigned to Organon Inc.
Szpilfogel, S.A., Hanegraaf, J.A. and van Dijck, L.A.; U.S. Patent 3,112,328; Nov. 26, 1963 assigned to Organon Inc.",about 50
DB01494,Melting Point,"Petrow, V., Thomas, A.J. and Stephenson, O.; U.S. Patent 3,028,420; April 3,1962; assigned to The British Drug Houses Limited, England.",122.5-124.4
DB01495,Melting Point,PhysProp,68 °C
DB01497,Melting Point,PhysProp,214-217 °C
DB01497,logP,SANGSTER (1993),2.79
DB01500,Melting Point,PhysProp,189 °C
DB01502,Melting Point,PhysProp,< 25 °C
DB01502,Boiling Point,PhysProp,176 °C at 5.00E-01 mm Hg
DB01509,logP,"HANSCH,C & LEO,AJ (1985)",1.64
DB01509,pKa,"PERRIN,DD (1965)",9.67 (at 25 °C)
DB01511,logP,"HANSCH,C & LEO,AJ (1985)",3.15
DB01514,Melting Point,"Ohta, G., Takegoshi,T., Onodera, T., Kasahara, A., Oshima, Y., Shimizu, M. and Ueno, K.; U.S. Patent 3,245,988; April 12,1966; assigned to Daiichi Seiyaku KK, Japan.",152
DB01515,Melting Point,PhysProp,195 °C
DB01516,logP,"HANSCH,C & LEO,AJ (1985)",1.21
DB01521,Melting Point,PhysProp,189 °C
DB01523,Melting Point,PhysProp,75.5 °C
DB01525,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",1.78E+005 mg/L
DB01525,Melting Point,PhysProp,205 °C
DB01525,logS,"ADME Research, USCD",-0.02
DB01527,Melting Point,"Finocchio, D.V.and Heubner, C.F.; U.S. Patent 3,415,937; December 10,1968; assigned to
Ciba Corporation.",245-246
DB01528,logP,"HANSCH,C ET AL. (1995)",2.24
DB01529,Melting Point,PhysProp,182 °C
DB01529,logP,SANGSTER (1994),3.61
DB01534,Melting Point,PhysProp,103 °C
DB01534,Boiling Point,,304.7°Cat760mmHg
DB07386,Water Solubility,"YALKOWSKY,SH & DANNENFELSER,RM (1992)",57.8 mg/L (at 25 °C)
DB07386,Melting Point,PhysProp,158 °C
DB07386,logP,"HANSCH,C ET AL. (1995)",2.75
DB07386,logS,"ADME Research, USCD",-3.69
DB01541,Melting Point,PhysProp,165 °C
DB01542,logP,BIOBYTE (1995),2.97
DB01544,Melting Point,"Kariss, J. and Newmark, H.L.; U.S. Patent 3,116,203; December 31, 1963; assigned to Hoffmann-la Roche Inc.  Kariss, J. and Newmark, H.L.; US. Patent 3,123,529; March 3,1964; assigned to Hoffmann-La Roche Inc.  Keiler, O., Steiger, N. and Sternbach, L.H.; U.S. Patent 3,203,990; August 31, 1965; assigned to Hoffmann-La Roche Inc.",166-167 °C
