drugbank-id,ingredients,name
DB10431,Alternaria alternata + Aspergillus fumigatus + Aspergillus nidulans + Aspergillus niger var. niger + Aspergillus terreus + Aureobasidium pullulans var. pullutans + Cladosporium cladosporioides + Clonostachys rosea f. rosea + Dendryphiella vinosa + Fusarium oxysporum vasinfectum + Mucor racemosus + Penicillium chrysogenum var. chrysogenum + Penicillium digitatum + Penicillium expansum + Penicillium glaucum + Phoma exigua var. exigua + Rhizopus stolonifer,Molds - Mold Mix 10
DB10432,Cladosporium sphaerospermum,Cladosporium Sphaerospermum
DB10433,Cochliobolus sativus,Bipolaris Sorokiniana
DB10434,Epicoccum nigrum + Fusarium graminearum + Mucor plumbeus,Mold Mix B
DB10435,Alternaria alternata + Aspergillus fumigatus + Aspergillus nidulans + Aspergillus niger var. niger + Aspergillus terreus + Aureobasidium pullulans var. pullutans + Cladosporium cladosporioides + Clonostachys rosea f. rosea + Dendryphiella vinosa + Fusarium oxysporum vasinfectum + Mucor racemosus + Penicillium chrysogenum var. chrysogenum + Penicillium digitatum + Penicillium expansum + Penicillium glaucum + Phoma exigua var. exigua + Rhizopus stolonifer,Molds - Mold Mix 10
DB10436,Helminthosporium solani,Helminthosporium Solani
DB10437,Epicoccum nigrum + Fusarium graminearum + Mucor plumbeus,Mold Mix B
DB10438,Neurospora intermedia,Neurospora intermedia
DB10439,Clonostachys rosea f. rosea + Penicillium chrysogenum var. chrysogenum + Penicillium digitatum + Penicillium expansum + Penicillium glaucum,"Molds, Penicillium Mix"
DB10440,Alternaria alternata + Aspergillus fumigatus + Aspergillus nidulans + Aspergillus niger var. niger + Aspergillus terreus + Aureobasidium pullulans var. pullutans + Cladosporium cladosporioides + Clonostachys rosea f. rosea + Dendryphiella vinosa + Fusarium oxysporum vasinfectum + Mucor racemosus + Penicillium chrysogenum var. chrysogenum + Penicillium digitatum + Penicillium expansum + Penicillium glaucum + Phoma exigua var. exigua + Rhizopus stolonifer,Molds - Mold Mix 10
DB10441,Rhizopus arrhizus var. arrhizus,Rhizopus
DB10442,Rhodotorula rubra,Rhodotorula
DB10443,Ustilago maydis,"Smut, Corn"
DB10444,Ustilago tritici,"Smut, Wheat"
DB10445,Stemphylium solani,Stemphylium solani
DB10446,Botrytis cinerea + Candida albicans + Rhodotorula mucilaginosa + Trichophyton mentagrophytes,Mold Mix C
DB10447,Saccharomyces cerevisiae,Saccharomyces Cerevisiae
DB10449,Aspergillus repens,Aspergillus repens
DB10450,Alternaria alternata + Aspergillus fumigatus + Aspergillus nidulans + Aspergillus niger var. niger + Aspergillus terreus + Aureobasidium pullulans var. pullutans + Cladosporium cladosporioides + Clonostachys rosea f. rosea + Dendryphiella vinosa + Fusarium oxysporum vasinfectum + Mucor racemosus + Penicillium chrysogenum var. chrysogenum + Penicillium digitatum + Penicillium expansum + Penicillium glaucum + Phoma exigua var. exigua + Rhizopus stolonifer,Molds - Mold Mix 10
DB10451,Acacia,Arabic Gum
DB10452,Ailanthus altissima pollen,"Pollens - Trees, Tree of Heaven Ailanthus altissima"
DB10453,Alnus incana subsp. rugosa pollen,Tag Alder Pollen
DB10454,Medicago sativa pollen,Alfalfa Pollen
DB10455,Fraxinus velutina pollen,Arizona Ash Pollen
DB10456,Populus tremuloides pollen,Aspen Pollen
DB10457,Morella cerifera pollen,Bayberry Pollen
DB10458,Acer negundo pollen + Betula nigra pollen + Black walnut + Carya ovata pollen + Fraxinus americana pollen + Platanus occidentalis pollen + Populus deltoides subsp. monilifera pollen + Quercus rubra pollen + Salix nigra bark + Ulmus crassifolia pollen,10 Tree Mix
DB10459,Amaranthus palmeri pollen,"Pollens - Weeds, Careless Weed Amaranthus palmeri"
DB10460,Juniperus ashei pollen,"Pollens - Trees, Cedar, Mountain Juniperus ashei"
DB10461,Juniperus virginiana pollen,"Pollens - Trees, Cedar, Red Juniperus virginiana"
DB10462,Xanthium strumarium var. canadense pollen,Xanthium Strumarium Var Canadense Pollen
DB10463,Populus deltoides pollen,"Pollens - Trees, Cottonwood, Common Populus deltoides"
DB10464,Populus fremontii pollen,Fremont Cottonwood Pollen
DB10465,Acer negundo pollen + Betula nigra pollen + Black walnut + Carya ovata pollen + Fraxinus americana pollen + Platanus occidentalis pollen + Populus deltoides subsp. monilifera pollen + Quercus rubra pollen + Salix nigra bark + Ulmus crassifolia pollen,10 Tree Mix
DB10466,Cupressus arizonica pollen,"Pollens - Trees, Cypress, Arizona Cupressus arizonica"
DB10467,Taxodium distichum pollen,"Pollens - Trees, Cypress, Bald Taxodium distichum"
DB10468,Eupatorium capillifolium pollen,"Pollens - Weeds and Garden Plants, Dog Fennel Eupatorium capillifolium"
DB10469,Acer negundo pollen + Betula nigra pollen + Black walnut + Carya ovata pollen + Fraxinus americana pollen + Platanus occidentalis pollen + Populus deltoides subsp. monilifera pollen + Quercus rubra pollen + Salix nigra bark + Ulmus crassifolia pollen,10 Tree Mix
DB10470,Eucalyptus globulus pollen,"Pollens - Trees, Eucalyptus, Eucalyptus Globulus"
DB10471,Solidago canadensis pollen,"Pollens - Weeds and Garden Plants, Goldenrod Solidago canadensis"
DB10472,Celtis occidentalis pollen,"Pollens - Trees, Hackberry Celtis occidentalis"
DB10473,Juniperus californica pollen,California Juniper Pollen
DB10474,Robinia pseudoacacia pollen,Black Locust
DB10475,Acer rubrum pollen,Red Maple Pollen
DB10478,Melaleuca quinquenervia pollen,Melaleuca
DB10479,Chenopodium ambrosioides pollen,Mexican Tea
DB10480,Morus alba pollen,White Mulbery Pollen
DB10481,Acer negundo pollen + Betula nigra pollen + Black walnut + Carya ovata pollen + Fraxinus americana pollen + Platanus occidentalis pollen + Populus deltoides subsp. monilifera pollen + Quercus rubra pollen + Salix nigra bark + Ulmus crassifolia pollen,10 Tree Mix
DB10482,Syagrus romanzoffiana pollen,"Pollens - Trees, Palm, Queen Cocos plumosa"
DB10483,Schinus molle pollen,"Pollens - Trees, Pepper Tree, California Schinus molle"
DB10484,Amaranthus spinosus pollen,Spiny Pigweed
DB10485,Casuarina equisetifolia pollen,Australian Pine Pollen
DB10486,Pinus strobus pollen,Eastern White Pine Pollen
DB10487,Pinus echinata pollen,Shortleaf Pine Pollen
DB10488,Ligustrum vulgare pollen,"Pollens - Trees, Privet Ligustrum vulgare"
DB10489,Elymus repens pollen,Quackgrass Pollen
DB10490,Ambrosia tenuifolia pollen,Slender Ragweed Pollen
DB10491,Ambrosia bidentata pollen,Southern Ragweed
DB10493,Artemisia frigida pollen,Prairie Sage
DB10494,Distichlis spicata pollen,Salt Grass Pollen
DB10495,Liquidambar styraciflua pollen,"Pollens - Trees, Gum, Sweet Liquidambar styraciflua"
DB10496,Juglans regia pollen,English Walnut Pollen
DB10498,Triticum aestivum pollen,Cultivated Wheat
DB05909,Felis catus hair,Allergenic Extract-standardized Cat Hair
DB10500,Almond,"Food - Plant Source, Almond Prunus amygdalus"
DB10501,Apple,"Food - Plant Source, Apple Malus sp."
DB10502,Apricot,Apricot
DB10503,Asparagus,Asparagus
DB10504,Avocado,Avocado
DB10505,Banana,"Food - Plant Source, Banana Musa sapientum"
DB10506,Barley,Whole Grain Barley
DB10508,String bean,"Food - Plant Source, String Bean Mix"
DB10509,Beef,"Food - Animal Products and Poultry Products, Beef Bovine spp."
DB10510,Brazil nut,"Food - Plant Source, Brazil Nut Bertholletia excelsa"
DB10511,Broccoli,Broccoli
DB10512,Buckwheat,Buckwheat
DB10513,Cabbage,Cabbage
DB10514,Cantaloupe,"Food - Plant Source, Melon, Cantaloupe Cucumis melo"
DB10515,Carrot,"Food - Plant Source, Carrot Daucus carota"
DB10516,Casein,"Food - Dairy Products, Casein, Cow Milk"
DB10517,Celery,"Food - Plant Source, Celery Apium graveolens"
DB10518,Cherry,Cherry
DB10519,Chicken,Chicken
DB10520,Cinnamon,Cinnamon
DB10523,Coconut,Coconut
DB10525,Coffee bean,Coffee
DB10526,Crab,Crab
DB10527,Cucumber,Cucumber
DB10528,Egg white,"Food - Animal Products and Poultry Products, Egg, White Gallus sp."
DB10529,Egg,Whole Egg
DB10530,Egg yolk,"Food - Animal Products and Poultry Products, Egg, Yolk Gallus sp."
DB10531,Flounder,Flounder
DB10532,Garlic,Garlic
DB10533,Grape,Vitis Spp White Grape
DB10534,Grapefruit,Grapefruit
DB10535,Karaya gum,Karaya Gum
DB10536,Honeydew melon,Honeydew Melon
DB10537,Lamb,Lamb
DB10538,Lemon,Lemon
DB10539,Lettuce,Lettuce
DB10540,Lima bean,Lima Bean
DB11013,Lobster,"Food - Fish and Shellfish, Lobster Homarus americanus"
DB10542,Goat milk,Goat Milk
DB10543,Cow milk,"Food - Dairy Products, Milk, Whole Cow"
DB10544,Cultivated mushroom,Mushroom
DB10545,Mustard seed,Mustard Seed
DB10546,Oat,Whole Grain Oat
DB10547,Black olive,Black Olive
DB10548,Onion,Onion
DB10549,Orange,"Food - Plant Source, Orange Citrus sinensis"
DB10550,Oyster,Oyster
DB10551,Pea,"Food - Plant Source, Pea, Green or English Pisum sativum"
DB10552,Peach,"Food - Plant Source, Peach Prunus persica"
DB10553,Peanut,"Food - Plant Source, Peanut Arachis hypogaea"
DB10554,Pear,Pear
DB10555,Pecan,"Food - Plant Source, Pecan Carya illinoensis"
DB10556,Green bell pepper,Green Bell Pepper
DB10557,Black pepper,Black Pepper
DB10558,Pineapple,Pineapple
DB10559,Pistachio,Pistachio
DB10560,Plum,Plum
DB10561,Pork,"Food - Animal Products and Poultry Products, Pork Sus sp."
DB10562,Potato,"Food - Plant Source, Potato, White Solanum tuberosum"
DB10563,Rice,"Food - Plant Source, Rice, Whole Grain"
DB10564,Rye,"Food - Plant Source, Rye Grain"
DB10566,Sesame seed,Sesame Seed
DB11015,Shrimp,"Food - Fish and Shellfish, Shrimp Crago sp."
DB10568,Soybean,"Food - Plant Source, Soybean Glycine soja"
DB10569,Spinach,Spinach
DB10570,Squash,Squash Zucchini
DB10571,Strawberry,"Food - Plant Source, Strawberry Fragaria chiloensis"
DB10572,Corn,"Food - Plant Source, Corn Zea mays"
DB10573,Tomato,"Food - Plant Source, Tomato Nicotiana spp."
DB11016,Tuna,"Food - Fish and Shellfish, Tuna Thunnus sp."
DB10575,Turkey,Turkey
DB10576,Vanilla,Vanilla Bean
DB10577,English walnut,English Walnut Meat
DB10578,Watermelon,Watermelon
DB10579,Wheat,Whole Wheat
DB10580,Tea leaf,Tea
DB10581,Khuskia oryzae,Nigrospora
DB10582,Artemisia annua pollen,Artemisia Annua Pollen
DB10583,Clostridium tetani toxoid antigen (formaldehyde inactivated) + Meningococcal group C polysaccharide,Neisvac-C
DB10603,Meriones unguiculatus skin,Gerbil Epithelium
DB10604,Capra hircus skin,Goat Epithelia
DB10605,Mesocricetus auratus skin,Hamster Epithelia
DB10606,Sus scrofa skin,Hog Epithelia
DB10607,Oryctolagus cuniculus skin,Rabbit Epithelium
DB10608,Rattus norvegicus skin,Rat Epithelium
DB10609,Bombyx mori fiber,Silk
DB10610,Duck,Duck Meat
DB10611,Allergenic extract- beef liver,Beef Liver
DB10612,Veal,Veal
DB10613,Bluefish,Bluefish
DB10614,Common carp,Carp
DB10615,Haddock,Haddock
DB10616,Pacific halibut,Halibut
DB10617,Herring,Herring
DB10618,Mackerel,Mackerel
DB10619,Northern pike,Pike
DB10620,Red snapper,Red Snapper
DB10621,Atlantic salmon,Salmon
DB10622,European pilchard,Sardine
DB10623,Scallop,Scallop
DB10624,Smelt,Smelt
DB10625,Swordfish,Sword Fish
DB10626,Trout,Trout
DB10920,White fish,White Fish
DB10628,Blackberry,Blackberry
DB10629,Blueberry,Blueberry
DB10630,Sour cherry,Cherry Bing
DB10631,Cranberry,Cranberry
DB10632,Date,Date
DB10633,Fig,Fig
DB10634,Wine grape,White Grape
DB10635,Lime (citrus),Lime
DB10636,Raspberry,Raspberry
DB10637,Tangerine,Tangerine
DB10638,Artichoke,Artichoke
DB10639,Kidney bean,Kidney Bean
DB10640,Beet,Sugar Beet
DB10641,Kiwi fruit,Kiwi
DB10642,Brussels sprout,Brussels Sprout
DB10643,Cauliflower,Cauliflower
DB10644,Eggplant,Eggplant
DB10645,Lentil,Lentil
DB10646,Green olive,Olive
DB10647,Parsley,Parsley
DB10648,Sweet potato,Sweet Potato
DB10650,Raphanus sativus,Radish
DB10651,Rhubarb,Rhubarb
DB10652,Turnip,Turnip
DB10653,Cashew,"Food - Plant Source, Cashew Nut Anacardium occidentalie"
DB11012,Hazelnut,"Food - Plant Source, Hazelnut Filbert Corylus spp."
DB10655,Macadamia nut,Macadamia Nut
DB10656,Nectarine,Nectarine
DB10657,Mango,Mango
DB10658,Papaya,Papaya
DB10659,Leek,Leeks
DB10660,Okra,Okra
DB10661,Parsnip,Parsnip
DB10662,Chickpea,Chick Pea
DB10663,Black-eyed pea,Black-eyed Pea
DB10664,Watercress,Watercress
DB10666,Arabica coffee bean,Coffee
DB10667,Tragacanth,Tragacanth Gum
DB10669,Allspice,Allspice
DB10670,Laurus nobilis,Bay Leaf
DB10863,Caraway seed,Caraway Seed
DB10672,Clove,Nose
DB10673,Dill,Dill Seed
DB10674,Horseradish,Horseradish
DB10675,Licorice,Licorice
DB10676,Nutmeg,Nutmeg
DB10677,Oregano,Oregano
DB10678,Paprika,Paprika
DB10679,White pepper,White Pepper
DB10681,Poppy seed,Poppyseed
DB10683,Spearmint,Mint
DB10685,Wheat bran,Wheat Bran
DB10686,American chestnut,Chestnut
DB10687,Hops,Hops
DB10688,Musca domestica,Horse Fly
DB10690,Ctenocephalides canis,Dog Flea
DB10691,Aedes taeniorhynchus,Mosquito
DB10693,Ctenocephalides felis,Cat Flea
DB10694,Aspergillus flavus,Aspergillus flavus
DB10695,Eurotium herbariorum,Aspergillus repens
DB10696,Trichothecium roseum,Cephalothecium
DB10697,Curvularia inaequalis,Curvularia inequalis
DB10698,Fusarium compactum,Fusarium compactum
DB10699,Geotrichum candidum,Geotrichum candidum
DB10700,Phoma glomerata,Phoma glomerata
DB10701,Botrytis cinerea + Candida albicans + Rhodotorula mucilaginosa + Trichophyton mentagrophytes,Mold Mix C
DB10702,Stemphylium sarciniforme,Stemphylium sarciniforms
DB10703,Trichoderma harzianum,Trichoderma harzianam
DB10704,Ustilago avenae,"Smut, Oat"
DB10706,Puccinia graminis,Wheat Stem Rust
DB10407,Cotton,Cotton Linters
DB10708,Flax seed,Flaxseed
DB10710,Tobacco leaf,Tobacco Leaf
DB10711,Corcorus capsularis fiber,Jute
DB10712,Agave sisalana fiber,Sisal
DB10713,Poa compressa pollen,Canadian Bluegrass
DB10714,Phalaris arundinacea pollen,Canary Grass Pollen
DB10715,Bouteloua gracilis pollen,Grama grass Pollen
DB10716,Urochloa mutica pollen,Para Grass Pollen
DB10717,Secale cereale pollen,Cultivated Rye Grass
DB10718,Leymus condensatus pollen,Giant Wild Rye
DB10719,Pascopyrum smithii pollen,Western Wheatgrass Pollen
DB10720,Acacia baileyana pollen,Acacia Pollen
DB10721,Alnus rubra pollen,"Pollens - Trees, Alder, Red Alnus rubra"
DB10722,Acer saccharinum pollen + Alnus rhombifolia pollen + Betula lenta whole + Carya ovata pollen + Fraxinus americana pollen + Platanus occidentalis pollen + Populus alba pollen + Quercus alba pollen + Ulmus crassifolia pollen,9 Tree Mix
DB10723,Fraxinus latifolia pollen,Oregon Ash
DB10724,Betula populifolia pollen,Gray (White) Birch Pollen
DB10725,Tamarix gallica pollen,Salt Cedar Pollen
DB10727,Juniperus monosperma pollen,Oneseed Juniper
DB10728,Juniperus pinchotii pollen,Redberry Juniper
DB10729,Juniperus scopulorum pollen,Rocky Mtn. Juniper Pollen
DB10730,Juniperus osteosperma pollen,Utah Juniper Pollen
DB10731,Juniperus occidentalis pollen,Western Juniper Pollen
DB10732,Tilia americana pollen,"Pollens - Trees, Linden Basswood Tilia americana"
DB10733,Mangifera indica pollen,Mango Blossom
